"x";"y";"pop"
"14964";352951.27045;6790587.13;1
"14965";352952.02045;6789734.66;4
"14966";352952.22045;6786775.85;2
"14967";352952.42045;6791524.25;3
"14968";352952.44045;6789303.62;3
"14969";352952.59045;6790390.61;7
"14970";352952.63045;6789329.83;1
"14971";352952.64045;6790455.84;8
"14972";352952.65045;6787456.99;2
"14973";352952.75045;6790249.48;2
"14974";352952.96045;6790729.19;3
"14975";352952.98045;6787254.5;6
"14976";352953.46045;6790792.64;5
"14977";352953.48045;6790708.6;3
"14978";352953.57045;6789290.25;1
"14979";352953.73045;6792332.15;3
"14980";352953.86045;6787379.41;3
"14981";352953.86045;6789944.53;3
"14982";352954.08045;6789361.25;1
"14983";352954.14045;6787263.52;5
"14984";352954.52045;6786882.8;1
"14985";352954.63045;6787223.98;5
"14986";352954.86045;6787535.99;3
"14987";352955.01045;6787784.71;1
"14988";352955.21045;6786785.08;1
"14989";352955.44045;6787719.78;2
"14990";352955.50045;6788590.47;12
"14991";352955.54045;6791714.72;3
"14992";352955.87045;6787813.36;3
"14993";352956.49045;6789299.05;2
"14994";352956.50045;6790365.26;5
"14995";352956.56045;6786794.92;2
"14996";352957.19045;6790344.63;2
"14997";352957.35045;6789774.63;3
"14998";352957.43045;6786804.18;1
"14999";352957.61045;6786408.93;144
"15000";352957.89045;6787895.77;2
"15001";352958.18045;6786813.45;1
"15002";352958.25045;6789321.55;2
"15003";352958.81045;6786823.56;1
"15004";352958.88045;6791852.89;2
"15005";352958.99045;6791820.16;3
"15006";352959.12045;6791472.54;1
"15007";352959.25045;6787858.07;2
"15008";352959.50045;6787444.17;2
"15009";352959.55045;6790085.44;2
"15010";352959.64045;6787554.8;4
"15011";352959.87045;6787698.63;4
"15012";352959.89045;6790268.21;2
"15013";352960.03045;6787495.78;2
"15014";352960.12045;6787952.86;3
"15015";352960.24045;6786832.66;1
"15016";352960.26045;6789347.4;5
"15017";352960.27045;6790357.05;1
"15018";352960.69045;6790055.85;8
"15019";352960.91045;6787947.87;2
"15020";352961.16045;6787606.43;1
"15021";352961.31045;6791901.24;5
"15022";352961.72045;6790260.42;1
"15023";352961.84045;6786852.4;2
"15024";352961.97045;6787359.23;2
"15025";352962.05045;6790698.1;4
"15026";352962.20045;6787531.17;2
"15027";352962.29045;6786071.44;3
"15028";352962.29045;6791748.22;3
"15029";352962.42045;6790145.23;20
"15030";352963.13045;6787459.34;4
"15031";352963.23045;6789312.55;6
"15032";352963.33045;6792410.75;4
"15033";352963.45045;6787779.85;5
"15034";352963.48045;6789369.21;3
"15035";352964.00045;6791804.26;2
"15036";352964.25045;6789419.58;2
"15037";352964.27045;6786870.66;2
"15038";352964.35045;6787871.6;5
"15039";352964.50045;6787642.68;5
"15040";352964.59045;6793767.66;2
"15041";352964.92045;6788127.23;2
"15042";352964.97045;6790294.35;1
"15043";352965.06045;6789282.44;6
"15044";352965.26045;6790072.39;3
"15045";352965.35045;6791481.59;2
"15046";352965.49045;6791592.05;2
"15047";352965.74045;6787069.18;5.5
"15048";352966.24045;6787893.68;1
"15049";352966.28045;6790566.77;3
"15050";352966.94045;6787384.7;2
"15051";352967.05045;6788147.9;1
"15052";352967.10045;6790344.45;2
"15053";352967.16045;6787811.33;2
"15054";352967.49045;6791757.16;1
"15055";352967.51045;6788715.7;131
"15056";352967.67045;6787448.91;3
"15057";352967.75045;6790098.75;5
"15058";352967.90045;6792487.41;2
"15059";352968.43045;6792467.79;1
"15060";352968.67045;6790042.04;2
"15061";352968.75045;6787317.66;2
"15062";352968.82045;6789818.39;2
"15063";352968.85045;6789275.29;3
"15064";352968.95045;6787551.74;4
"15065";352969.01045;6788137.18;4
"15066";352969.02045;6789888.69;1
"15067";352969.04045;6788117.8;2
"15068";352969.59045;6788637.44;13
"15069";352969.63045;6787717.47;1
"15070";352969.75045;6789164.84;9
"15071";352969.80045;6790635.34;5
"15072";352970.16045;6789911.79;5
"15073";352970.38045;6787886.51;2
"15074";352970.59045;6789243.83;7
"15075";352970.61045;6792423.16;1
"15076";352970.84045;6787779.51;3
"15077";352970.85045;6787312.38;1
"15078";352970.85045;6790589.66;1
"15079";352971.05045;6786328.94;69
"15080";352971.08045;6791763.94;1
"15081";352971.12045;6787601.35;3
"15082";352971.13045;6787696.58;2
"15083";352971.50045;6788617.78;7
"15084";352971.75045;6787858.69;4
"15085";352971.83045;6789358.66;5
"15086";352971.90045;6792341.59;2
"15087";352971.96045;6790533.93;1
"15088";352971.99045;6788671.42;59
"15089";352972.39045;6787464.25;1
"15090";352972.39045;6789262.48;5
"15091";352972.48045;6790613.21;3
"15092";352972.52045;6787528.9;2
"15093";352972.54045;6792520.12;2
"15094";352972.56045;6789301.23;2
"15095";352972.76045;6788085.57;2
"15096";352972.77045;6791786.32;2
"15097";352972.93045;6789350.57;3
"15098";352972.98045;6791901.7;2
"15099";352973.09045;6788107.71;4
"15100";352973.16045;6791770.23;2
"15101";352973.17045;6788097.63;2
"15102";352974.62045;6788007.85;4
"15103";352974.62045;6789864.54;5
"15104";352974.70045;6793910.07;3
"15105";352975.02045;6787453.22;2
"15106";352975.06045;6791999.65;1
"15107";352975.21045;6792406.17;2
"15108";352975.27045;6787389.68;1
"15109";352975.61045;6788076.69;5
"15110";352976.08045;6787642.14;3
"15111";352976.14045;6790521.48;1
"15112";352976.50045;6790009.23;1
"15113";352976.79045;6787809.7;2
"15114";352977.15045;6790740.43;5
"15115";352977.34045;6790685.63;2
"15116";352977.92045;6789392.81;5
"15117";352978.19045;6787582.45;3
"15118";352978.25045;6789034.5;3
"15119";352978.51045;6787548.66;1
"15120";352978.56045;6785406.84;2
"15121";352979.22045;6788280.92;55.5
"15122";352979.23045;6788571.14;5
"15123";352979.27045;6791821.46;2
"15124";352979.32045;6791582.6;3
"15125";352979.43045;6789784.95;5
"15126";352979.45045;6788893.74;137
"15127";352979.47045;6790564.62;3
"15128";352979.56045;6787590.24;2
"15129";352979.56045;6792348.83;2
"15130";352979.58045;6791095.12;9
"15131";352979.59045;6790026.27;10
"15132";352980.05045;6790754.58;8
"15133";352981.01045;6787781.55;4
"15134";352981.15045;6790302.87;1
"15135";352981.27045;6787715.42;1
"15136";352981.43045;6788045.69;3
"15137";352981.53045;6789157.18;5
"15138";352981.59045;6789284.88;5
"15139";352982.00045;6789229.27;11
"15140";352982.18045;6788056.46;4
"15141";352982.67045;6789144.17;24
"15142";352982.86045;6790148.52;1
"15143";352982.88045;6789982.5;4
"15144";352983.19045;6789843.51;2
"15145";352983.22045;6786648.28;1
"15146";352983.80045;6792462.12;4
"15147";352983.96045;6787808.89;4
"15148";352984.53045;6787456.6;5
"15149";352984.63045;6789353.54;8
"15150";352984.85045;6787394.13;2
"15151";352985.35045;6789970.96;5
"15152";352985.39045;6790447.95;4
"15153";352985.44045;6789178.94;27
"15154";352985.50045;6790554.91;6
"15155";352985.61045;6787855.11;3
"15156";352985.61045;6787947.74;4
"15157";352985.61045;6792360.33;4
"15158";352985.84045;6791133.5;3
"15159";352985.91045;6789216.5;7.5
"15160";352986.06045;6789199.03;3
"15161";352986.12045;6791904.03;4
"15162";352986.20045;6789318.83;11
"15163";352986.38045;6787473.15;2
"15164";352986.75045;6787600.21;1
"15165";352986.83045;6787630.31;2
"15166";352986.86045;6789403.36;7
"15167";352987.07045;6790252.28;68
"15168";352987.93045;6792398.45;1
"15169";352988.01045;6789635.23;9
"15170";352988.10045;6787715.34;1
"15171";352988.33045;6790666.68;2
"15172";352988.93045;6789282.04;1
"15173";352989.00045;6790284.27;1
"15174";352989.16045;6787368.63;11
"15175";352989.48045;6790409.11;5
"15176";352989.53045;6788719.74;81
"15177";352989.55045;6792382.51;1
"15178";352989.74045;6786263.37;31
"15179";352990.14045;6792525.23;3
"15180";352990.52045;6786450.33;199
"15181";352990.63045;6791844.77;3
"15182";352990.96045;6791128.67;5
"15183";352991.39045;6788565.86;8
"15184";352991.51045;6791095.95;2
"15185";352991.57045;6792447.2;3
"15186";352991.75045;6787780.14;2
"15187";352991.90045;6791570.52;5
"15188";352991.93045;6787800.32;2
"15189";352992.30045;6787457.02;2
"15190";352992.44045;6787304.87;1
"15191";352992.55045;6786115.63;43
"15192";352992.76045;6790725.54;3
"15193";352993.42045;6789811.58;2
"15194";352993.61045;6789286.1;2
"15195";352993.63045;6791855.6;3
"15196";352993.71045;6789767.91;3
"15197";352993.93045;6787398.64;2
"15198";352994.11045;6789921.38;5
"15199";352994.17045;6787944.89;2
"15200";352994.32045;6787810.44;4
"15201";352994.37045;6789784.15;2
"15202";352994.48045;6792419.37;3
"15203";352994.63045;6790575.14;3
"15204";352994.65045;6789825.14;2
"15205";352994.81045;6787607.67;4
"15206";352995.17045;6789946.98;5
"15207";352995.26045;6789760.49;4
"15208";352995.43045;6787906.56;5
"15209";352995.63045;6789619.14;2
"15210";352996.10045;6790548.81;14
"15211";352996.11045;6789609.25;4
"15212";352996.28045;6787714.05;3
"15213";352996.93045;6791864.17;2
"15214";352997.08045;6787913.74;3
"15215";352997.13045;6789889.64;2
"15216";352997.21045;6790141.35;7
"15217";352997.44045;6789867.8;5
"15218";352997.53045;6789876.21;1.5
"15219";352997.57045;6790348.41;3
"15220";352997.65045;6792405.76;2
"15221";352997.92045;6787688.61;2
"15222";352997.92045;6791072.33;13
"15223";352998.35045;6789681.23;5
"15224";352998.46045;6789902.81;4
"15225";352998.50045;6787297.36;4
"15226";352998.76045;6792390.31;4
"15227";352998.77045;6787765.37;2
"15228";352998.94045;6787624.85;1
"15229";352999.07045;6790483.96;6
"15230";352999.27045;6790279.28;5
"15231";352999.34045;6790087.32;5
"15232";352999.78045;6789727.82;5
"15233";352999.80045;6791908.04;7
"15234";353000.03045;6791487.77;1
"15235";353000.12045;6791555.71;4
"15236";353000.37045;6787286.33;4
"15237";353000.65045;6789406.05;2
"15238";353000.66045;6789751.2;6
"15239";353001.07045;6787636.36;1
"15240";353001.07045;6789360.24;5
"15241";353001.47045;6790640.23;19
"15242";353001.73045;6789170.36;4
"15243";353001.82045;6791124.23;7
"15244";353001.94045;6789253.38;5
"15245";353002.84045;6790582.25;3
"15246";353002.98045;6787524.93;2
"15247";353003.12045;6790244.21;2
"15248";353003.61045;6789698.1;2
"15249";353003.75045;6789287.8;3
"15250";353003.83045;6789834.33;1
"15251";353003.84045;6791504.21;2
"15252";353004.16045;6789324.5;2
"15253";353004.32045;6788786.35;182
"15254";353004.67045;6787712.53;1
"15255";353004.94045;6792177.11;94.5
"15256";353005.13045;6790386.28;5
"15257";353005.19045;6791521.06;2
"15258";353005.24045;6790398.57;4
"15259";353005.56045;6790374.92;1
"15260";353005.59045;6790606.94;2
"15261";353005.62045;6791538.62;2
"15262";353005.66045;6790365.15;4
"15263";353005.70045;6787971.47;22
"15264";353005.93045;6790356.97;2
"15265";353006.07045;6787545.16;4
"15266";353006.21045;6790274.54;1
"15267";353006.47045;6787404.55;3
"15268";353006.80045;6787553.91;4
"15269";353006.92045;6787897.83;1
"15270";353006.99045;6789234.16;1
"15271";353007.03045;6789317.65;2
"15272";353007.08045;6790854.93;20
"15273";353007.60045;6787190.77;5
"15274";353007.66045;6789156.57;29
"15275";353007.78045;6789768.5;5
"15276";353007.90045;6789712.04;5
"15277";353008.03045;6790875.37;9
"15278";353008.64045;6789724.435;4
"15279";353008.72045;6789270.26;3
"15280";353008.74045;6790559.82;2
"15281";353008.75045;6792520.58;3
"15282";353009.14045;6790476.61;5
"15283";353009.23045;6788558.45;16
"15284";353009.40045;6787699.11;3
"15285";353009.52045;6790061.52;1
"15286";353010.59045;6787773.12;4
"15287";353010.79045;6789638.87;1
"15288";353010.81045;6788554.76;3
"15289";353010.89045;6787648.68;4
"15290";353010.91045;6789310.64;5
"15291";353011.61045;6789365.43;4
"15292";353011.72045;6786089.5;31
"15293";353012.12045;6789351.29;2
"15294";353012.16045;6790412.3;3
"15295";353012.51045;6789608.26;6
"15296";353012.70045;6787942.89;2
"15297";353012.86045;6787577.22;3
"15298";353012.87045;6787264.02;2
"15299";353013.72045;6791730.86;67
"15300";353013.95045;6790447.99;2
"15301";353014.04045;6790249.48;2
"15302";353014.09045;6789290.51;1
"15303";353014.29045;6787717.12;1
"15304";353014.32045;6790626.87;3
"15305";353014.64045;6791115.95;2
"15306";353014.81045;6789684.32;5
"15307";353015.10045;6787228.29;5
"15308";353015.26045;6790262.23;6
"15309";353015.35045;6790336.5;5
"15310";353015.54045;6788559.89;2
"15311";353015.70045;6787686.31;3
"15312";353016.00045;6789324.94;1
"15313";353016.22045;6790140.67;3
"15314";353016.40045;6787520.71;2
"15315";353016.45045;6787899.55;2
"15316";353017.43045;6789244.25;3
"15317";353018.03045;6791823.87;69.5
"15318";353018.25045;6785418.35;3
"15319";353018.25045;6787157.85;27
"15320";353018.42045;6787185.31;5
"15321";353018.65045;6789261.8;1
"15322";353018.81045;6790084.41;3
"15323";353019.02045;6790328.58;4
"15324";353019.04045;6787412.31;1
"15325";353019.68045;6787386.39;21
"15326";353019.69045;6790594.09;4
"15327";353020.36045;6790029.68;1
"15328";353020.52045;6790720.18;2
"15329";353020.56045;6789293.92;1
"15330";353020.57045;6787505.27;4
"15331";353020.67045;6792436.9;2
"15332";353020.76045;6790172.82;29
"15333";353020.79045;6790471.8;2
"15334";353020.90045;6790023.43;1
"15335";353021.01045;6790404.05;3
"15336";353021.11045;6786214.57;25
"15337";353021.21045;6787709.71;2
"15338";353021.36045;6789285.14;2
"15339";353021.44045;6787543.14;3
"15340";353021.57045;6790611.3;5
"15341";353021.90045;6790376.8;3
"15342";353021.99045;6789602.83;4
"15343";353022.17045;6790051.71;2
"15344";353022.20045;6787606.67;3
"15345";353022.27045;6787093.44;28
"15346";353022.47045;6787775.74;1
"15347";353022.74045;6787867.33;2
"15348";353022.76045;6789767.46;5
"15349";353022.99045;6787944.15;1
"15350";353023.46045;6792520.02;2
"15351";353023.47045;6790767.39;64
"15352";353024.03045;6789988.22;4
"15353";353024.04045;6789361.7;5
"15354";353024.05045;6786369.62;44
"15355";353024.25045;6790317.77;6
"15356";353024.35045;6787491.62;5
"15357";353024.54045;6791110.28;4
"15358";353024.67045;6786926.57;17.5
"15359";353024.69045;6787856.28;4
"15360";353024.80045;6789330.61;2
"15361";353024.85045;6787614.77;4
"15362";353025.02045;6789154.69;30
"15363";353025.29045;6787845.58;1
"15364";353025.97045;6787904.01;1
"15365";353025.98045;6787596.13;4
"15366";353026.12045;6789805.84;8
"15367";353026.19045;6790069.99;5
"15368";353026.22045;6790525.49;4
"15369";353026.24045;6787483.07;1
"15370";353026.44045;6787277.63;8
"15371";353026.49045;6790305.51;2
"15372";353026.73378;6790907.3167;1
"15373";353027.17045;6790021.98;1
"15374";353027.19045;6787459.58;1
"15375";353027.19045;6792491.61;2
"15376";353027.21045;6789300.43;2
"15377";353027.43045;6791059.1;2
"15378";353027.51045;6787883.13;4
"15379";353027.54045;6786342.33;66
"15380";353027.68045;6790609.46;4
"15381";353027.77045;6791692.16;120
"15382";353027.80045;6789284.93;4
"15383";353028.04045;6787578.67;2
"15384";353028.73045;6789321.24;1
"15385";353028.78045;6787474.51;4
"15386";353028.78045;6790710.43;2
"15387";353028.80045;6790956.95;103
"15388";353029.15045;6790036.9;6
"15389";353029.59045;6788544.56;7
"15390";353030.78045;6789410.58;1
"15391";353031.20045;6789818.85;3
"15392";353031.27045;6788953.82;5
"15393";353031.39045;6787712.55;4
"15394";353031.69045;6787590.75;2
"15395";353031.70045;6789635.59;6
"15396";353031.73045;6787536.21;4
"15397";353032.00045;6787803.62;2
"15398";353032.06045;6789315.55;1
"15399";353032.42045;6787823.22;2
"15400";353032.62045;6790049.16;1
"15401";353032.68045;6791106.49;4
"15402";353032.74045;6789372.87;4
"15403";353032.76045;6787945.43;3
"15404";353032.77045;6790521.6;1
"15405";353032.91045;6789686.55;4
"15406";353033.00045;6788996.73;5
"15407";353033.25045;6790463.44;5
"15408";353033.51045;6787303.9;24
"15409";353033.51045;6787757.87;2
"15410";353033.53045;6788985.81;3
"15411";353033.59045;6787224.65;2
"15412";353034.09045;6789764.4;2
"15413";353034.61045;6787524.54;1
"15414";353034.80045;6787515.23;5
"15415";353034.80045;6790346.55;1
"15416";353035.06045;6787184.47;3
"15417";353035.23045;6790282.86;15
"15418";353035.30045;6792481.44;2
"15419";353035.37045;6787723.25;2
"15420";353035.74045;6789012.6;3
"15421";353035.80045;6786199.41;37
"15422";353035.81045;6787546.93;3
"15423";353036.07045;6788048.78;116
"15424";353036.20045;6787904.9;1
"15425";353036.25045;6789257.58;2
"15426";353036.41045;6792519.13;5
"15427";353036.48045;6792500.42;2
"15428";353036.64045;6789308.17;2
"15429";353036.71045;6790195.54;3
"15430";353036.77045;6788393.72;236
"15431";353036.81045;6792113.16;94
"15432";353036.93045;6789334.62;1
"15433";353037.29045;6790213.11;5
"15434";353037.41045;6790062.91;2
"15435";353037.43045;6789246.5;2
"15436";353037.47045;6789231.29;5
"15437";353037.86045;6790704.81;4
"15438";353038.01045;6787504.41;2
"15439";353038.02045;6790131.74;5
"15440";353038.70045;6792367.63;2
"15441";353039.07045;6789288.55;11
"15442";353039.39045;6790386.08;2
"15443";353039.41045;6788937.52;3
"15444";353039.53045;6789269.45;4
"15445";353039.60045;6787735.39;1
"15446";353040.07045;6789719.85;4
"15447";353040.35045;6787467.87;2
"15448";353040.35045;6789748.36;5
"15449";353040.38045;6787489.85;4
"15450";353040.47045;6787124.38;19
"15451";353040.52045;6789685.7;4
"15452";353040.61045;6791055.68;4
"15453";353040.67045;6789167.68;3
"15454";353041.04045;6789839.12;3
"15455";353041.09045;6790517.01;1
"15456";353041.12045;6789298.59;4
"15457";353041.26045;6787813.39;1
"15458";353041.37045;6789702.73;2
"15459";353041.83045;6787301.95;22
"15460";353041.86045;6787615.6;1.5
"15461";353042.02045;6790621.81;1
"15462";353042.74045;6787872.43;2
"15463";353043.27045;6787945.13;3
"15464";353043.90045;6788952.78;4
"15465";353043.92045;6789603.64;21
"15466";353044.45045;6789369.01;3
"15467";353044.46045;6787824.27;1
"15468";353044.59045;6789355.98;1
"15469";353045.02045;6789345.95;2
"15470";353045.14045;6789063.83;2
"15471";353045.21045;6792375.43;3
"15472";353045.29045;6787183.87;5
"15473";353045.57045;6789025;3
"15474";353045.64045;6790106.87;4
"15475";353045.70045;6787904.97;2
"15476";353046.02045;6789817.45;3
"15477";353046.05045;6789330.58;5
"15478";353046.10045;6789974.74;2
"15479";353046.28045;6790075.93;2
"15480";353046.29045;6788993.6;2
"15481";353046.43045;6790317.89;1
"15482";353046.54045;6789769.78;2
"15483";353046.56045;6789322.78;6
"15484";353046.78045;6790690.51;1
"15485";353046.84045;6790396.77;4
"15486";353046.89045;6787595.89;4
"15487";353047.16045;6789952.65;4
"15488";353047.27045;6789192.14;10
"15489";353047.55045;6790333.86;1
"15490";353047.61045;6787252.7;8
"15491";353047.70045;6787626.17;3
"15492";353047.91045;6789031.19;2
"15493";353048.82045;6790552.49;2
"15494";353049.18045;6786642.9;241
"15495";353049.55045;6789859.79;2
"15496";353049.62045;6786548.94;95
"15497";353049.63045;6790512.42;2
"15498";353049.83045;6787976.82;27
"15499";353050.06045;6789760.07;2
"15500";353050.66045;6788339.29;68
"15501";353050.69045;6792525.84;2
"15502";353050.96045;6787637.8;2
"15503";353051.09045;6790528.7;2
"15504";353051.36045;6789686.53;4
"15505";353051.43045;6790407.07;2
"15506";353052.40045;6790601.73;3.5
"15507";353052.64045;6789148.99;1
"15508";353052.69045;6792449.28;135.5
"15509";353052.72045;6790536.99;3
"15510";353052.76045;6789038.76;1
